분류,회사명,종목코드,업종,주요제품,상장일,결산월,대표자명,홈페이지,지역,구글코드
코스닥,일야,058450,통신 및 방송 장비 제조업,"컴퓨터, 복사기 등의 부품",2002-01-17,12월,강정훈,http://www.ilya.co.kr,인천광역시,KOSDAQ:058450
코스닥,미코,059090,반도체 제조업,반도체 및 디스플레이 부품 제조,2002-01-15,12월,최성학,http://www.mico.kr,경기도,KOSDAQ:059090
코스닥,에스아이티글로벌,050320,기계장비 및 관련 물품 도매업,"중대형 서버, 시스템 S/W",2002-01-15,12월,박흥석,http://sitglobal.co.kr,서울특별시,KOSDAQ:050320
코스닥,유신,054930,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리,2002-01-15,12월,성낙일,http://www.yooshin.co.kr,서울특별시,KOSDAQ:054930
코스닥,프럼파스트,035200,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,대전광역시,KOSDAQ:035200
코스닥,한국컴퓨터,054040,전자부품 제조업,LCD Module용 부품,2002-01-15,12월,강창귀,http://www.kci.co.kr,경상북도,KOSDAQ:054040
코스닥,대동스틸,048470,1차 철강 제조업,"열연박판, 후판, 무늬강판 외",2002-01-10,12월,임형기 임주희(각자대표이사),http://WWW.DAEDONGSTEEL.CO.KR,인천광역시,KOSDAQ:048470
코스닥,레드로버,060300,"영화, 비디오물, 방송프로그램 제작 및 배급업","콘텐츠제작, 4D 시네마 시스템 및 영상관 구축, 3D융합, 3D HW, 3D SW, VR",2002-01-10,12월,가삼,http://www.redrover.co.kr,경기도,KOSDAQ:060300
코스닥,링네트,042500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),2002-01-10,12월,이주석,http://www.ringnet.co.kr,서울특별시,KOSDAQ:042500
코스닥,엔알케이,054340,통신 및 방송 장비 제조업,이동전화단말기 케이스,2002-01-10,12월,김 철,http://WWW.PNTEL.CO.KR,서울특별시,KOSDAQ:054340
코스닥,제이웨이,058420,"영화, 비디오물, 방송프로그램 제작 및 배급업","VOD서비스, 대리운전프로그램",2002-01-10,12월,"이인범,박인홍(각자대표이사)",jway.kr,광주광역시,KOSDAQ:058420
코스닥,큐로컴,040350,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",2002-01-10,12월,조중기,http://www.curocom.com,서울특별시,KOSDAQ:040350
코스닥,팬스타엔터프라이즈,054300,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 최영학 각자대표",http://www.heshbon.com,부산광역시,KOSDAQ:054300
코스닥,한빛소프트,047080,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,김유라,http://www.hanbitsoft.co.kr,서울특별시,KOSDAQ:047080
코스닥,NHN한국사이버결제,060250,기타 정보 서비스업,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시,KOSDAQ:060250
코스닥,금강철강,053260,1차 철강 제조업,"냉연압연강판, 산세코일",2002-01-04,12월,"주광남, 주성호(각자 대표)",http://www.kksteel.co.kr,서울특별시,KOSDAQ:053260
코스닥,룽투코리아,060240,소프트웨어 개발 및 공급업,"CTI 콜센타, VoiceGood, WIN-CARD",2002-01-04,12월,양 성 휘,http://www.longtukorea.com,서울특별시,KOSDAQ:060240
코스닥,포스링크,056730,기타 전문 도매업,"석탄도매,통신공사외",2002-01-04,12월,조준영,http://www.accupix.com,경기도,KOSDAQ:056730
코스닥,SKC 솔믹스,057500,전자부품 제조업,반도체용 파인세라믹제품,2001-12-26,12월,오준록,http://www.skcsolmics.com,경기도,KOSDAQ:057500
코스닥,동아화성,041930,고무제품 제조업,자동차용 고무부품,2001-12-26,12월,"임경식, 성락제",http://www.dahs.co.kr,경상남도,KOSDAQ:041930
코스닥,비츠로시스,054220,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템",2001-12-26,03월,"이상호,김형진(각자 대표이사)",http://www.vitzrosys.com,서울특별시,KOSDAQ:054220
코스닥,오리엔탈정공,014940,선박 및 보트 건조업,"조선해양구조물 및 조선해양기계품 제작,",2001-12-26,12월,박세철,http://www.opco.co.kr,부산광역시,KOSDAQ:014940
코스닥,크로바하이텍,043590,반도체 제조업,"트랜스포머, 코일",2001-12-20,12월,송한준,http://www.cloverhitech.com,충청북도,KOSDAQ:043590
코스닥,리노공업,058470,전자부품 제조업,"리노핀, 반도체 소켓 등",2001-12-18,12월,이채윤,http://www.leeno.co.kr,부산광역시,KOSDAQ:058470
코스닥,성우테크론,045300,전자부품 제조업,"리드프레임가공, 반도체 장비",2001-12-18,12월,박찬홍,http://www.swmv.co.kr,경상남도,KOSDAQ:045300
코스닥,에스에프에이,056190,특수 목적용 기계 제조업,"반도체, Display 제조설비 및 공장자동화기기",2001-12-18,12월,김영민,http://www.sfa.co.kr,경기도,KOSDAQ:056190
코스닥,신화인터텍,056700,플라스틱제품 제조업,디스플레이 BLU용 광학필름,2001-12-13,12월,윤승철,http://www.shinwha.com,충청남도,KOSDAQ:056700
코스닥,엑사이엔씨,054940,실내건축 및 건축마무리 공사업,고주파고압변성기(FBT : Flyback Transformer),2001-12-13,12월,구자극,http://www.exaenc.com,서울특별시,KOSDAQ:054940
코스닥,평화정공,043370,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",2001-12-13,12월,"김상태, 이재승(각자대표이사)",http://www.phauto.co.kr,대구광역시,KOSDAQ:043370
코스닥,APS홀딩스,054620,기타 금융업,인터넷 트래픽 솔루션,2001-12-04,12월,정기로,http://www.apsholdings.co.kr,경기도,KOSDAQ:054620
코스닥,코위버,056360,통신 및 방송 장비 제조업,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등",2001-12-04,12월,황인환,http://www.coweaver.co.kr,서울특별시,KOSDAQ:056360
코스닥,성호전자,043260,전자부품 제조업,필름 콘덴서,2001-11-29,12월,"박현남, 박영준(각자 대표이사)",http://www.sungho.net,서울특별시,KOSDAQ:043260
코스닥,리젠,038340,일차전지 및 축전지 제조업,"유류도소매,캐패시터,마스크팩",2001-11-22,12월,김병양,http://www.regengroup.co.kr,서울특별시,KOSDAQ:038340
코스닥,레이젠,047440,전자부품 제조업,"BLU, LGP",2001-11-20,12월,정준기,http://www.raygen.co.kr,경상북도,KOSDAQ:047440
코스닥,YW,051390,상품 종합 도매업,"이동통신중계시스템, 데이터네트웍장비, 광전송 장비",2001-11-15,12월,우병일,http://www.ywtc.com,경기도,KOSDAQ:051390
코스닥,삼영엠텍,054540,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",2001-11-15,12월,강문식,http://www.symtek.co.kr,경상남도,KOSDAQ:054540
코스닥,이니텍,053350,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,2001-11-15,12월,장홍식,http://www.initech.com,서울특별시,KOSDAQ:053350
코스닥,에이디칩스,054630,기계장비 및 관련 물품 도매업,비메모리 반도체칩,2001-11-13,12월,김미선,http://www.adc.co.kr,경기도,KOSDAQ:054630
코스닥,유진로봇,056080,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001-11-13,12월,신 경 철,http://www.yujinrobot.com,서울특별시,KOSDAQ:056080
코스닥,태웅,044490,기타 금속 가공제품 제조업,자유형단조품,2001-11-08,12월,최승식,http://www.taewoong.com,부산광역시,KOSDAQ:044490
코스닥,경남제약,053950,의약품 제조업,PCB 드릴가공,2001-11-06,12월,류충효,http://www.kyungnampharm.co.kr,경상남도,KOSDAQ:053950
코스닥,삼보모터스,053700,자동차 신품 부품 제조업,증명서 자동발급기,2001-11-06,12월,이재하,http://www.sambomotos.co.kr,대구광역시,KOSDAQ:053700
코스닥,포스코켐텍,003670,"시멘트, 석회, 플라스터 및 그 제품 제조업","염기성내화물, 협력작업수입",2001-11-01,12월,이영훈,http://www.posrec.co.kr,경상북도,KOSDAQ:003670
코스닥,한컴시큐어,054920,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,2001-11-01,12월,"이상헌, 김상철 (각자 대표이사)",http://www.hsecure.co.kr,경기도,KOSDAQ:054920
코스닥,코미팜,041960,의약품 제조업,동물약품,2001-10-30,12월,"양용진, 문성철(각자 대표이사)",http://www.komipharm.com,경기도,KOSDAQ:041960
코스닥,프리엠스,053160,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품",2001-10-30,12월,박흥식,http://www.freems.com,경기도,KOSDAQ:053160
코스닥,썬코어,051170,일반 목적용 기계 제조업,"오일레스베어링, 금형부품",2001-10-23,12월,최규선,http://www.luboinc.com,경기도,KOSDAQ:051170
코스닥,코나아이,052400,소프트웨어 개발 및 공급업,"전자화폐, 단말기, 수집/정산시스템",2001-10-18,12월,조정일,http://www.konai.co.kr,서울특별시,KOSDAQ:052400
코스닥,중앙오션,054180,선박 및 보트 건조업,XML/SGML 관련 제품 및 솔루션,2001-10-16,06월,전병철,http://www.megabion.co.kr,서울특별시,KOSDAQ:054180
코스닥,SGA,049470,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",2001-10-11,12월,은유진,http://www.sgacorp.kr,서울특별시,KOSDAQ:049470
코스닥,지에스이,053050,연료용 가스 제조 및 배관공급업,eBusiness 통합,2001-10-11,12월,유석형,http://www.yesgse.com,경상남도,KOSDAQ:053050
코스닥,팜스웰바이오,043090,기타 전문 도매업,"바이오리엑터(Bioreactor, 생물반응기)",2001-10-11,12월,"추연우, 장영진",http://www.pharmswell.com,서울특별시,KOSDAQ:043090
코스닥,소리바다,053110,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",수도용 및 원예용 상토,2001-10-09,12월,"손지현, 김재학(공동대표이사)",http://www.soribada.com/corp,서울특별시,KOSDAQ:053110
코스닥,아이디스홀딩스,054800,기타 금융업,비금융지주회사,2001-09-27,12월,김영달,http://www.idisholdings.co.kr,대전광역시,KOSDAQ:054800
코스닥,코데즈컴바인,047770,봉제의복 제조업,패션의류,2001-09-18,12월,"김보선, 송영탁(각자대표)",http://www.codes-combine.co.kr,서울특별시,KOSDAQ:047770
코스닥,안랩,053800,소프트웨어 개발 및 공급업,바이러스백신 프로그램,2001-09-13,12월,권치중,http://www.ahnlab.com,경기도,KOSDAQ:053800
코스닥,YTN,040300,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작,2001-09-04,12월,조준희,http://www.ytn.co.kr,서울특별시,KOSDAQ:040300
코스닥,CMG제약,058820,의약품 제조업,의약품,2001-08-31,12월,이주형,http://www.skynewpharm.com,서울특별시,KOSDAQ:058820
코스닥,JYP Ent.,035900,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시,KOSDAQ:035900
코스닥,한국테크놀로지,053590,특수 목적용 기계 제조업,신재생에너지관련장비,2001-08-23,12월,김용빈,http://www.myht.co.kr,서울특별시,KOSDAQ:053590
코스닥,KCC건설,021320,건물 건설업,"토목 건축공사, 분양공사",2001-08-21,12월,"정몽열,윤희영",http://www.kccworld.net,서울특별시,KOSDAQ:021320
코스닥,세동,053060,자동차 신품 부품 제조업,"도어벨트, 몰딩",2001-08-17,12월,윤정상,http://www.saedong.co.kr,부산광역시,KOSDAQ:053060
코스닥,프로텍,053610,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도,KOSDAQ:053610
코스닥,액토즈소프트,052790,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001-08-14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시,KOSDAQ:052790
코스닥,세코닉스,053450,사진장비 및 광학기기 제조업,"CCD렌즈, 광PICK-UP렌즈",2001-08-09,12월,"박은경, 권혁대 (각자대표)",http://www.sekonix.com,경기도,KOSDAQ:053450
코스닥,바이넥스,053030,의약품 제조업,"정장제, 소화제",2001-08-07,12월,이혁종,http://www.bi-nex.co.kr,부산광역시,KOSDAQ:053030
코스닥,오성엘에스티,052420,플라스틱제품 제조업,"LCD Aging System, LCD 신뢰성 분석장비",2001-08-07,12월,조경숙,http://www.osunglst.com,충청남도,KOSDAQ:052420
코스닥,태양,053620,기타 금속 가공제품 제조업,"휴대용 부탄가스, 외주수탁품",2001-08-07,12월,현창수,http://www.taeyangsun.co.kr,충청남도,KOSDAQ:053620
코스닥,W홀딩컴퍼니,052300,기타 운송관련 서비스업,운송,2001-08-02,12월,윤기태,http://www.shwa.co.kr,서울특별시,KOSDAQ:052300
코스닥,에임하이,043580,전자부품 제조업,트랜지스터,2001-08-02,12월,왕설,http://www.ahg.co.kr,서울특별시,KOSDAQ:043580
코스닥,유아이엘,049520,전자부품 제조업,휴대전화기용 Keypad,2001-08-02,12월,김상주,http://www.dkuil.com,경기도,KOSDAQ:049520
코스닥,넥스트바이오홀딩스,051980,통신 및 방송 장비 제조업,"PC게임, 무선인터넷게임",2001-07-31,12월,정인철,http://www.mysnh.com,경기도,KOSDAQ:051980
코스닥,대원미디어,048910,"영화, 비디오물, 방송프로그램 제작 및 배급업","캐릭터 사업, 만화영화 제작",2001-07-31,12월,"정욱, 정동훈",http://www.daewonmedia.com,서울특별시,KOSDAQ:048910
코스닥,CJ프레시웨이,051500,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001-07-26,12월,문종석,http://www.cjfreshway.com,경기도,KOSDAQ:051500
코스닥,파인디앤씨,049120,전자부품 제조업,Lamp Reflector,2001-07-26,12월,홍성천,http://www.finednc.co.kr,충청남도,KOSDAQ:049120
코스닥,디지아이,043360,컴퓨터 및 주변장치 제조업,"잉크젯 플로터, 커팅 플로터",2001-07-20,12월,최동호,http://www.dgi-net.com,경기도,KOSDAQ:043360
코스닥,코텍,052330,영상 및 음향기기 제조업,"Touch Screen Monitor, 산업용 CRT Monitor",2001-07-10,12월,김영달,http://www.kortek.co.kr,인천광역시,KOSDAQ:052330
코스닥,한네트,052600,전기 통신업,"현금서비스, 예금인출",2001-07-10,12월,김선종,http://www.hannet.net,서울특별시,KOSDAQ:052600
코스닥,에스티큐브,052020,전자부품 제조업,"전자부품, 정보통신기기, 지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시,KOSDAQ:052020
코스닥,에이치엘비파워,043220,상품 종합 도매업,"발전설비 Damper, 전력설비 Busway",2001-07-03,12월,"임창윤, 김종원 / 각자대표이사",http://www.hlbpower.com,서울특별시,KOSDAQ:043220
코스닥,서화정보통신,033790,통신 및 방송 장비 제조업,무선통신시스템용 중계기,2001-06-26,12월,장푸(Zhang Pu),http://www.seohwa.co.kr,경기도,KOSDAQ:033790
코스닥,큐로홀딩스,051780,음·식료품 및 담배 도매업,"DTIS, Probe Card, H.F PCB",2001-06-26,12월,조중기,http://www.curoholdings.com,서울특별시,KOSDAQ:051780
코스닥,이에스에이,052190,창작 및 예술관련 서비스업,게임소프트웨어(창세기전시리즈),2001-06-21,12월,박광원,http://www.esa.co.kr,서울특별시,KOSDAQ:052190
코스닥,나라엠앤디,051490,특수 목적용 기계 제조업,"금형,사출 및 판금부품",2001-06-12,12월,김영조,http://www.naramnd.com,경상남도,KOSDAQ:051490
코스닥,트레이스,052290,전자부품 제조업,미들웨어(엔테라),2001-05-31,12월,이광구,http://www.trais.co.kr,경기도,KOSDAQ:052290
코스닥,에코바이오,038870,건물설비 설치 공사업,"판매시점정보시스템(POS), 금전등록기",2001-05-29,12월,송효순,http://www.ecoenergyholdings.com,서울특별시,KOSDAQ:038870
코스닥,에이텍,045660,컴퓨터 및 주변장치 제조업,,2001-05-24,12월,한가진,http://www.atech.co.kr,경기도,KOSDAQ:045660
코스닥,SK바이오랜드,052260,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품",2001-05-17,12월,정찬복,http://www.skbioland.com,충청남도,KOSDAQ:052260
코스닥,대아티아이,045390,소프트웨어 개발 및 공급업,"EDMS(Enterprise Document Management System)-전사적문서관리시스템,KMS-지식경영시스템",2001-05-17,12월,최 진 우,http://www.daeati.co.kr,경기도,KOSDAQ:045390
